package_order	package_line	tier	paper_section_label	paper_section_title	namespace	package_name	package_paper_name	paper_role	component_order	component_kind	component_name	component_line	component_signature
34	2794	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.LeftLowMonotoneCubicBranchData	LeftLowMonotoneCubicCertificate		6	field	H_pos	2800	H_pos : 0 < H
34	2794	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.LeftLowMonotoneCubicBranchData	LeftLowMonotoneCubicCertificate		7	field	L_pos	2801	L_pos : 0 < L
34	2794	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.LeftLowMonotoneCubicBranchData	LeftLowMonotoneCubicCertificate		8	field	U_nonneg	2802	U_nonneg : 0 <= U
34	2794	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.LeftLowMonotoneCubicBranchData	LeftLowMonotoneCubicCertificate		9	field	V_nonneg	2803	V_nonneg : 0 <= V
34	2794	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.LeftLowMonotoneCubicBranchData	LeftLowMonotoneCubicCertificate		10	field	cubic_identity	2804	cubic_identity :
34	2794	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.LeftLowMonotoneCubicBranchData	LeftLowMonotoneCubicCertificate		11	field	endpoint_bound	2806	endpoint_bound : B < L * H ^ 2
35	2811	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.UniformGrowth	UniformBalancedGrowthDatum		0	PACKAGE	UniformGrowth	2811	structure UniformGrowth where
35	2811	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.UniformGrowth	UniformBalancedGrowthDatum		1	field	profile	2812	profile : AdjacentGap -> Rat
35	2811	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.UniformGrowth	UniformBalancedGrowthDatum		2	field	uniform	2813	uniform : forall i j, profile i = profile j
35	2811	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.UniformGrowth	UniformBalancedGrowthDatum		3	field	Lifecycle	2824	Lifecycle: existing declaration retained; annotation only.
35	2811	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.UniformGrowth	UniformBalancedGrowthDatum		4	field	Status	2825	Status: no proof behavior changed.
36	2858	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:refined-branch-alternatives	Refined branch alternatives	Erdos887Formal	Erdos887Formal.RefinedLeftLowGrowth	RefinedLeftLowBranch		0	PACKAGE	RefinedLeftLowGrowth	2858	structure RefinedLeftLowGrowth where
36	2858	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:refined-branch-alternatives	Refined branch alternatives	Erdos887Formal	Erdos887Formal.RefinedLeftLowGrowth	RefinedLeftLowBranch		1	field	profile	2859	profile : AdjacentGap -> Rat
36	2858	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:refined-branch-alternatives	Refined branch alternatives	Erdos887Formal	Erdos887Formal.RefinedLeftLowGrowth	RefinedLeftLowBranch		2	field	profile_shape	2860	profile_shape : RefinedLeftLowGrowthProfile profile
37	2865	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:refined-branch-alternatives	Refined branch alternatives	Erdos887Formal	Erdos887Formal.RefinedRightLowGrowth	RefinedRightLowBranch		0	PACKAGE	RefinedRightLowGrowth	2865	structure RefinedRightLowGrowth where
37	2865	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:refined-branch-alternatives	Refined branch alternatives	Erdos887Formal	Erdos887Formal.RefinedRightLowGrowth	RefinedRightLowBranch		1	field	profile	2866	profile : AdjacentGap -> Rat
37	2865	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:refined-branch-alternatives	Refined branch alternatives	Erdos887Formal	Erdos887Formal.RefinedRightLowGrowth	RefinedRightLowBranch		2	field	profile_shape	2867	profile_shape : RefinedRightLowGrowthProfile profile
38	2872	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearBranch	MaxLinearBranch		0	PACKAGE	MaxLinearBranch	2872	inductive MaxLinearBranch where
38	2872	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearBranch	MaxLinearBranch		1	constructor	uniform	2873	| uniform : UniformGrowth -> MaxLinearBranch
38	2872	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearBranch	MaxLinearBranch		2	constructor	leftLow	2874	| leftLow : RefinedLeftLowGrowth -> MaxLinearBranch
38	2872	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearBranch	MaxLinearBranch		3	constructor	rightLow	2875	| rightLow : RefinedRightLowGrowth -> MaxLinearBranch
39	2880	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearProfile	MaxLinearProfile		0	PACKAGE	MaxLinearProfile	2880	structure MaxLinearProfile where
39	2880	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearProfile	MaxLinearProfile		1	field	a	2881	a : Rat
39	2880	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearProfile	MaxLinearProfile		2	field	b	2882	b : Rat
39	2880	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearProfile	MaxLinearProfile		3	field	c	2883	c : Rat
39	2880	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.MaxLinearProfile	MaxLinearProfile		4	field	d	2884	d : Rat
40	2966	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.SigmaBalanceFromProfile	SigmaBalanceFromProfile		0	PACKAGE	SigmaBalanceFromProfile	2966	structure SigmaBalanceFromProfile (G : MaxLinearProfile) where
40	2966	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.SigmaBalanceFromProfile	SigmaBalanceFromProfile		1	field	s01	2967	s01 : sigma0 G = sigma1 G
40	2966	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.SigmaBalanceFromProfile	SigmaBalanceFromProfile		2	field	s12	2968	s12 : sigma1 G = sigma2 G
40	2966	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.SigmaBalanceFromProfile	SigmaBalanceFromProfile		3	field	s23	2969	s23 : sigma2 G = sigma3 G
40	2966	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:incident-growth-max-linear-profile	Incident growth and the max-linear profile	Erdos887Formal	Erdos887Formal.SigmaBalanceFromProfile	SigmaBalanceFromProfile		4	field	s34	2970	s34 : sigma3 G = sigma4 G
41	3044	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearExhaustiveCase	MaxLinearExhaustiveCase		0	PACKAGE	MaxLinearExhaustiveCase	3044	inductive MaxLinearExhaustiveCase (G : MaxLinearProfile) where
41	3044	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearExhaustiveCase	MaxLinearExhaustiveCase		1	constructor	firstEndpoint	3045	| firstEndpoint
41	3044	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearExhaustiveCase	MaxLinearExhaustiveCase		2	constructor	secondStrict	3048	| secondStrict
41	3044	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearExhaustiveCase	MaxLinearExhaustiveCase		3	constructor	thirdStrict	3051	| thirdStrict
41	3044	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearExhaustiveCase	MaxLinearExhaustiveCase		4	constructor	fourthEndpoint	3054	| fourthEndpoint
41	3044	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearExhaustiveCase	MaxLinearExhaustiveCase		5	constructor	centralTie	3057	| centralTie
42	3064	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearCaseTableData	MaxLinearCaseTableData		0	PACKAGE	MaxLinearCaseTableData	3064	structure MaxLinearCaseTableData where
42	3064	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearCaseTableData	MaxLinearCaseTableData		1	field	G	3065	G : MaxLinearProfile
42	3064	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:max-linear-comparison-split	The finite max-linear comparison split	Erdos887Formal	Erdos887Formal.MaxLinearCaseTableData	MaxLinearCaseTableData		2	field	exhaustive_case	3066	exhaustive_case : MaxLinearExhaustiveCase G
43	3417	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:balanced-max-linear-classification	Balanced max-linear classification	Erdos887Formal	Erdos887Formal.DerivedMaxLinearClassificationData	DerivedMaxLinearClassificationData		0	PACKAGE	DerivedMaxLinearClassificationData	3417	structure DerivedMaxLinearClassificationData where
43	3417	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:balanced-max-linear-classification	Balanced max-linear classification	Erdos887Formal	Erdos887Formal.DerivedMaxLinearClassificationData	DerivedMaxLinearClassificationData		1	field	incident	3418	incident : IncidentGrowthLawData Rat
43	3417	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:balanced-max-linear-classification	Balanced max-linear classification	Erdos887Formal	Erdos887Formal.DerivedMaxLinearClassificationData	DerivedMaxLinearClassificationData		2	field	G	3419	G : MaxLinearProfile
43	3417	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:balanced-max-linear-classification	Balanced max-linear classification	Erdos887Formal	Erdos887Formal.DerivedMaxLinearClassificationData	DerivedMaxLinearClassificationData		3	field	sigma_matches_profile	3420	sigma_matches_profile :
44	3426	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.GlobalBCPrimitiveTheorem	UniformBalancedGrowthSource		0	PACKAGE	GlobalBCPrimitiveTheorem	3426	structure GlobalBCPrimitiveTheorem where
44	3426	Canonical datum, B/C growth, and endpoint source scaffolding	subsec:nonuniform-endpoint-nonexistence	Nonuniform monotone-cubic certificates and the uniform balanced-growth output	Erdos887Formal	Erdos887Formal.GlobalBCPrimitiveTheorem	UniformBalancedGrowthSource		1	field	sigmaBalance	3427	sigmaBalance : BalancedEndpointGrowth Rat
